1182,2
1058,1
142,1
295,1
541,1
29,7
1303,2
304,2
854,1
1874,3
312,1
1077,2
1300,1
469,3
338,2
25,2
466,3
1159,2
83,1
40,5
418,2
250,2
202,1
915,2
124,1
1325,1
1060,8
79,3
864,2
971,3
23,9
2214,10
603,1
1677,1
386,2
407,7
72,1
190,1
233,5
182,12
1224,2
601,2
1266,1
266,2
929,1
275,7
210,6
429,2
1174,1
60,1
204,5
2,1
548,3
192,2
590,1
236,9
224,3
122,1
617,2
46,10
1891,1
694,4
486,3
832,2
619,4
787,1
2376,1
536,2
1181,2
691,1
306,1
489,1
567,1
661,1
662,2
1157,1
176,2
498,1
2172,1
197,2
708,2
14,1
191,2
1690,1
63,5
1125,1
1235,1
512,1
2237,1
2464,1
2119,1
402,2
575,2
305,1
758,2
2372,1
951,3
1034,1
1622,1
680,3
753,3
1550,1
827,1
208,1
64,7
1538,1
911,1
2382,1
426,2
1563,1
2042,1
1540,1
428,3
532,1
1352,1
767,3
299,3
163,2
1697,1
1212,1
151,2
511,2
1883,1
107,4
1618,1
769,2
2444,1
983,4
1525,2
350,2
2431,1
1208,1
969,1
530,1
507,1
260,1
903,1
910,2
346,8
17,2
2425,1
814,1
327,1
1246,1
1281,1
732,2
286,2
156,1
280,1
848,2
856,3
184,1
112,4
1517,1
271,1
104,2
53,3
412,2
1070,4
245,1
2032,1
154,6
754,3
1203,1
2480,5
925,1
518,3
51,1
146,1
425,2
1099,1
736,2
1791,1
313,2
1545,1
1096,2
409,1
2447,1
1641,1
1121,1
1769,1
660,2
2180,4
831,1
821,1
919,3
1564,1
922,1
2211,2
843,4
1350,1
1826,2
78,2
731,2
431,2
337,2
1030,1
67,3
1079,2
907,2
1792,4
2261,1
2142,1
596,1
687,3
1629,2
962,1
756,2
954,1
282,1
267,1
2483,1
473,1
1824,1
1943,3
196,4
179,1
394,1
592,2
229,4
1041,1
249,1
319,4
1509,1
140,2
985,1
6,1
185,1
1037,1
1379,1
1195,1
1412,4
28,2
534,1
115,2
129,1
1486,1
1017,1
391,2
621,1
580,1
2154,2
1962,1
353,1
1337,1
1418,1
569,1
1542,1
685,1
2131,2
798,1
2164,2
243,2
2433,1
475,1
2423,1
1194,1
1994,1
2167,1
992,1
120,2
1210,2
618,1
706,1
172,1
150,1
364,3
9,2
716,1
209,3
2411,1
1167,1
2108,4
879,1
214,3
1002,1
503,2
2072,1
944,5
1503,1
1349,1
1916,2
462,2
901,1
774,1
186,1
2263,1
608,4
705,1
71,1
451,1
846,2
849,21
2067,1
695,1
2271,1
728,2
2161,1
378,1
1654,1
572,2
114,1
15,2
648,1
73,3
982,3
812,1
198,1
1472,1
1059,1
495,1
939,1
1080,1
273,1
933,2
348,1
1177,1
1189,1
145,1
1876,1
1900,2
502,2
747,1
555,1
976,1
686,1
21,1
119,1
1755,1
447,1
1607,1
152,3
579,2
1894,1
701,1
1799,2
953,1
563,2
688,7
693,1
1534,1
2047,1
300,1
484,1
1036,2
1265,1
1385,1
1365,1
2347,2
328,1
1906,1
1403,1
436,1
36,1
472,1
362,1
317,1
2102,1
398,1
836,1
2034,1
2174,1
955,1
2279,1
667,1
2331,1
95,1
400,1
1011,1
529,3
343,2
2147,1
157,1
65,2
515,1
138,1
1067,1
187,1
646,1
542,2
369,5
1435,2
2421,1
1417,1
80,1
26,1
457,1
696,1
2497,1
1830,19
1447,1
167,2
1076,3
482,1
1611,1
1326,1
322,1
1895,1
141,1
2409,1
30,1
909,1
979,1
421,1
703,3
1437,1
318,2
1729,1
332,1
2380,1
1217,1
